,day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
27847,0,784700,STARFRUIT,5069,1,5064.0,23.0,,,5071,23,,,,,5070.0,0.0
27848,0,784800,STARFRUIT,5065,24,,,,,5066,5,5070.0,6.0,5071.0,1.0,5065.5,0.0
27849,0,784900,STARFRUIT,5065,27,,,,,5066,1,5072.0,27.0,,,5065.5,0.0
27850,0,785000,STARFRUIT,5066,30,,,,,5071,1,5073.0,30.0,,,5068.5,0.0
27851,0,785100,STARFRUIT,5066,32,,,,,5071,7,5073.0,32.0,,,5068.5,0.0
27852,0,785200,STARFRUIT,5066,29,,,,,5072,2,5073.0,28.0,,,5069.0,0.0
27853,0,785300,STARFRUIT,5066,20,,,,,5071,4,5073.0,20.0,,,5068.5,0.0
27854,0,785400,STARFRUIT,5067,2,5066.0,31.0,,,5073,31,,,,,5070.0,0.0
27855,0,785500,STARFRUIT,5066,26,,,,,5073,26,,,,,5069.5,0.0
27856,0,785600,STARFRUIT,5067,2,5066.0,28.0,,,5073,30,,,,,5070.0,0.0
27857,0,785700,STARFRUIT,5066,25,,,,,5073,25,,,,,5069.5,0.0
27858,0,785800,STARFRUIT,5067,1,5066.0,20.0,,,5073,21,,,,,5070.0,0.0
27859,0,785900,STARFRUIT,5067,26,,,,,5070,2,5074.0,26.0,,,5068.5,0.0
27860,0,786000,STARFRUIT,5070,6,5067.0,29.0,,,5072,3,5074.0,29.0,,,5071.0,0.0
27861,0,786100,STARFRUIT,5067,31,,,,,5074,31,,,,,5070.5,0.0
27862,0,786200,STARFRUIT,5068,25,,,,,5075,26,,,,,5071.5,0.0
27863,0,786300,STARFRUIT,5068,29,,,,,5073,2,5075.0,29.0,,,5070.5,0.0
27864,0,786400,STARFRUIT,5073,9,5068.0,27.0,,,5075,27,,,,,5074.0,0.0
27865,0,786500,STARFRUIT,5068,30,,,,,5075,30,,,,,5071.5,0.0
27866,0,786600,STARFRUIT,5068,21,,,,,5075,21,,,,,5071.5,0.0
27867,0,786700,STARFRUIT,5068,29,,,,,5073,6,5075.0,29.0,,,5070.5,0.0
27868,0,786800,STARFRUIT,5067,27,,,,,5072,5,5074.0,27.0,,,5069.5,0.0
27869,0,786900,STARFRUIT,5068,3,5067.0,21.0,,,5074,23,,,,,5071.0,0.0
27870,0,787000,STARFRUIT,5067,20,,,,,5074,20,,,,,5070.5,0.0
27871,0,787100,STARFRUIT,5067,27,,,,,5074,27,,,,,5070.5,0.0
27872,0,787200,STARFRUIT,5067,26,,,,,5074,26,,,,,5070.5,0.0
27873,0,787300,STARFRUIT,5067,20,,,,,5074,20,,,,,5070.5,0.0
27874,0,787400,STARFRUIT,5068,1,5067.0,28.0,,,5074,29,,,,,5071.0,0.0
27875,0,787500,STARFRUIT,5069,4,5068.0,24.0,,,5071,5,5074.0,2.0,5075.0,22.0,5070.0,0.0
27876,0,787600,STARFRUIT,5068,21,,,,,5075,21,,,,,5071.5,0.0
27877,0,787700,STARFRUIT,5067,28,,,,,5074,28,,,,,5070.5,0.0
27878,0,787800,STARFRUIT,5068,3,5067.0,25.0,,,5074,27,,,,,5071.0,0.0
27879,0,787900,STARFRUIT,5073,1,5071.0,4.0,5068.0,31.0,5075,31,,,,,5074.0,0.0
27880,0,788000,STARFRUIT,5068,21,,,,,5075,21,,,,,5071.5,0.0
27881,0,788100,STARFRUIT,5068,21,,,,,5075,21,,,,,5071.5,0.0
27882,0,788200,STARFRUIT,5069,25,,,,,5074,2,5076.0,25.0,,,5071.5,0.0
27883,0,788300,STARFRUIT,5069,5,5068.0,21.0,,,5076,21,,,,,5072.5,0.0
27884,0,788400,STARFRUIT,5069,22,,,,,5075,2,5076.0,20.0,,,5072.0,0.0
27885,0,788500,STARFRUIT,5069,2,5068.0,27.0,,,5075,29,,,,,5072.0,0.0
27886,0,788600,STARFRUIT,5069,29,,,,,5076,29,,,,,5072.5,0.0
27887,0,788700,STARFRUIT,5069,27,,,,,5074,2,5076.0,27.0,,,5071.5,0.0
27888,0,788800,STARFRUIT,5074,5,5069.0,25.0,,,5076,25,,,,,5075.0,0.0
27889,0,788900,STARFRUIT,5070,3,5069.0,21.0,,,5077,21,,,,,5073.5,0.0
27890,0,789000,STARFRUIT,5070,22,,,,,5077,22,,,,,5073.5,0.0
27891,0,789100,STARFRUIT,5071,2,5070.0,20.0,,,5075,4,5077.0,2.0,5078.0,20.0,5073.0,0.0
27892,0,789200,STARFRUIT,5071,23,,,,,5078,23,,,,,5074.5,0.0
27893,0,789300,STARFRUIT,5071,31,,,,,5078,31,,,,,5074.5,0.0
27894,0,789400,STARFRUIT,5072,1,5071.0,24.0,,,5078,25,,,,,5075.0,0.0
27895,0,789500,STARFRUIT,5072,23,,,,,5079,23,,,,,5075.5,0.0
27896,0,789600,STARFRUIT,5072,30,,,,,5079,30,,,,,5075.5,0.0
27897,0,789700,STARFRUIT,5072,26,,,,,5079,26,,,,,5075.5,0.0
27898,0,789800,STARFRUIT,5078,1,5075.0,5.0,5073.0,6.0,5079,29,,,,,5078.5,0.0
27899,0,789900,STARFRUIT,5073,7,5072.0,24.0,,,5078,1,5079.0,23.0,,,5075.5,0.0
27900,0,790000,STARFRUIT,5072,26,,,,,5075,4,5079.0,26.0,,,5073.5,0.0
27901,0,790100,STARFRUIT,5073,7,5072.0,32.0,,,5078,2,5079.0,30.0,,,5075.5,0.0
27902,0,790200,STARFRUIT,5073,2,5072.0,26.0,,,5077,7,5079.0,28.0,,,5075.0,0.0
27903,0,790300,STARFRUIT,5073,24,,,,,5080,24,,,,,5076.5,0.0
27904,0,790400,STARFRUIT,5073,24,,,,,5080,24,,,,,5076.5,0.0
27905,0,790500,STARFRUIT,5072,29,,,,,5077,8,5079.0,29.0,,,5074.5,0.0
27906,0,790600,STARFRUIT,5072,25,,,,,5077,1,5079.0,25.0,,,5074.5,0.0
27907,0,790700,STARFRUIT,5073,4,5072.0,26.0,,,5079,26,,,,,5076.0,0.0
27908,0,790800,STARFRUIT,5073,27,,,,,5080,27,,,,,5076.5,0.0
27909,0,790900,STARFRUIT,5074,7,5073.0,27.0,,,5080,29,,,,,5077.0,0.0
27910,0,791000,STARFRUIT,5074,29,,,,,5080,2,5081.0,27.0,,,5077.0,0.0
27911,0,791100,STARFRUIT,5073,25,,,,,5080,25,,,,,5076.5,0.0
27912,0,791200,STARFRUIT,5073,23,,,,,5080,23,,,,,5076.5,0.0
27913,0,791300,STARFRUIT,5074,3,5073.0,27.0,,,5080,27,,,,,5077.0,0.0
27914,0,791400,STARFRUIT,5074,5,5073.0,26.0,,,5080,26,,,,,5077.0,0.0
27915,0,791500,STARFRUIT,5073,8,5072.0,27.0,,,5079,27,,,,,5076.0,0.0
27916,0,791600,STARFRUIT,5073,26,,,,,5080,26,,,,,5076.5,0.0
27917,0,791700,STARFRUIT,5074,2,5073.0,28.0,,,5080,30,,,,,5077.0,0.0
27918,0,791800,STARFRUIT,5073,25,,,,,5078,3,5080.0,25.0,,,5075.5,0.0
27919,0,791900,STARFRUIT,5073,24,,,,,5078,5,5080.0,24.0,,,5075.5,0.0
27920,0,792000,STARFRUIT,5072,21,,,,,5079,21,,,,,5075.5,0.0
27921,0,792100,STARFRUIT,5072,26,,,,,5073,8,5077.0,4.0,5079.0,26.0,5072.5,0.0
27922,0,792200,STARFRUIT,5073,7,5072.0,30.0,,,5079,30,,,,,5076.0,0.0
27923,0,792300,STARFRUIT,5073,6,5072.0,20.0,,,5079,20,,,,,5076.0,0.0
27924,0,792400,STARFRUIT,5072,29,,,,,5079,29,,,,,5075.5,0.0
27925,0,792500,STARFRUIT,5072,24,,,,,5077,5,5079.0,24.0,,,5074.5,0.0
27926,0,792600,STARFRUIT,5073,4,5072.0,24.0,,,5079,25,,,,,5076.0,0.0
27927,0,792700,STARFRUIT,5073,1,5072.0,25.0,,,5074,5,5079.0,26.0,,,5073.5,0.0
27928,0,792800,STARFRUIT,5073,24,,,,,5080,24,,,,,5076.5,0.0
27929,0,792900,STARFRUIT,5073,29,,,,,5078,2,5080.0,29.0,,,5075.5,0.0
27930,0,793000,STARFRUIT,5072,31,,,,,5079,31,,,,,5075.5,0.0
27931,0,793100,STARFRUIT,5078,2,5073.0,31.0,,,5080,31,,,,,5079.0,0.0
27932,0,793200,STARFRUIT,5073,21,,,,,5080,21,,,,,5076.5,0.0
27933,0,793300,STARFRUIT,5073,23,,,,,5080,23,,,,,5076.5,0.0
27934,0,793400,STARFRUIT,5074,1,5073.0,20.0,,,5080,20,,,,,5077.0,0.0
27935,0,793500,STARFRUIT,5076,4,5073.0,21.0,,,5080,21,,,,,5078.0,0.0
27936,0,793600,STARFRUIT,5076,5,5073.0,28.0,,,5080,28,,,,,5078.0,0.0
27937,0,793700,STARFRUIT,5075,5,5074.0,21.0,,,5081,21,,,,,5078.0,0.0
27938,0,793800,STARFRUIT,5079,1,5075.0,8.0,5074.0,29.0,5081,29,,,,,5080.0,0.0
27939,0,793900,STARFRUIT,5073,25,,,,,5080,25,,,,,5076.5,0.0
27940,0,794000,STARFRUIT,5074,9,5073.0,21.0,,,5080,22,,,,,5077.0,0.0
27941,0,794100,STARFRUIT,5074,24,,,,,5081,25,,,,,5077.5,0.0
27942,0,794200,STARFRUIT,5074,8,5073.0,24.0,,,5080,2,5081.0,24.0,,,5077.0,0.0
27943,0,794300,STARFRUIT,5074,22,,,,,5081,22,,,,,5077.5,0.0
27944,0,794400,STARFRUIT,5074,31,,,,,5081,31,,,,,5077.5,0.0
27945,0,794500,STARFRUIT,5073,22,,,,,5080,22,,,,,5076.5,0.0
27946,0,794600,STARFRUIT,5072,23,,,,,5080,23,,,,,5076.0,0.0
27947,0,794700,STARFRUIT,5074,5,5073.0,22.0,,,5080,22,,,,,5077.0,0.0
27948,0,794800,STARFRUIT,5074,8,5073.0,24.0,,,5080,24,,,,,5077.0,0.0
27949,0,794900,STARFRUIT,5074,7,5073.0,25.0,,,5079,2,5080.0,23.0,,,5076.5,0.0
27950,0,795000,STARFRUIT,5073,29,,,,,5078,1,5080.0,29.0,,,5075.5,0.0
27951,0,795100,STARFRUIT,5074,6,5073.0,23.0,,,5080,23,,,,,5077.0,0.0
27952,0,795200,STARFRUIT,5074,7,5073.0,26.0,,,5080,28,,,,,5077.0,0.0
27953,0,795300,STARFRUIT,5075,7,5074.0,31.0,,,5081,31,,,,,5078.0,0.0
27954,0,795400,STARFRUIT,5075,8,5074.0,25.0,,,5082,25,,,,,5078.5,0.0
27955,0,795500,STARFRUIT,5076,2,5075.0,30.0,,,5082,32,,,,,5079.0,0.0
27956,0,795600,STARFRUIT,5077,5,5076.0,29.0,,,5083,29,,,,,5080.0,0.0
27957,0,795700,STARFRUIT,5077,2,5076.0,20.0,,,5081,7,5083.0,22.0,,,5079.0,0.0
27958,0,795800,STARFRUIT,5076,30,,,,,5081,5,5083.0,30.0,,,5078.5,0.0
27959,0,795900,STARFRUIT,5077,26,,,,,5083,2,5084.0,24.0,,,5080.0,0.0
27960,0,796000,STARFRUIT,5076,20,,,,,5082,2,5084.0,20.0,,,5079.0,0.0
27961,0,796100,STARFRUIT,5081,3,5077.0,1.0,5076.0,23.0,5083,1,5084.0,23.0,,,5082.0,0.0
27962,0,796200,STARFRUIT,5076,23,,,,,5083,23,,,,,5079.5,0.0
27963,0,796300,STARFRUIT,5077,2,5076.0,27.0,,,5083,2,5084.0,27.0,,,5080.0,0.0
27964,0,796400,STARFRUIT,5077,24,,,,,5083,1,5084.0,23.0,,,5080.0,0.0
27965,0,796500,STARFRUIT,5077,22,,,,,5083,1,5084.0,21.0,,,5080.0,0.0
27966,0,796600,STARFRUIT,5077,3,5076.0,27.0,,,5083,2,5084.0,27.0,,,5080.0,0.0
27967,0,796700,STARFRUIT,5077,21,,,,,5084,21,,,,,5080.5,0.0
27968,0,796800,STARFRUIT,5077,28,,,,,5084,28,,,,,5080.5,0.0
27969,0,796900,STARFRUIT,5077,21,,,,,5084,1,5085.0,21.0,,,5080.5,0.0
27970,0,797000,STARFRUIT,5078,27,,,,,5079,1,5085.0,27.0,,,5078.5,0.0
27971,0,797100,STARFRUIT,5077,25,,,,,5080,4,5082.0,4.0,5084.0,25.0,5078.5,0.0
27972,0,797200,STARFRUIT,5078,1,5077.0,27.0,,,5083,1,5084.0,26.0,,,5080.5,0.0
27973,0,797300,STARFRUIT,5077,22,,,,,5084,22,,,,,5080.5,0.0
27974,0,797400,STARFRUIT,5078,8,5077.0,28.0,,,5084,30,,,,,5081.0,0.0
27975,0,797500,STARFRUIT,5077,25,,,,,5084,25,,,,,5080.5,0.0
27976,0,797600,STARFRUIT,5079,3,5077.0,2.0,5076.0,26.0,5081,8,5083.0,28.0,,,5080.0,0.0
27977,0,797700,STARFRUIT,5077,10,5076.0,26.0,,,5083,2,5084.0,26.0,,,5080.0,0.0
27978,0,797800,STARFRUIT,5080,5,5076.0,26.0,,,5083,26,,,,,5081.5,0.0
27979,0,797900,STARFRUIT,5076,26,,,,,5083,26,,,,,5079.5,0.0
27980,0,798000,STARFRUIT,5082,1,5076.0,30.0,,,5083,30,,,,,5082.5,0.0
27981,0,798100,STARFRUIT,5076,21,,,,,5083,21,,,,,5079.5,0.0
27982,0,798200,STARFRUIT,5077,22,,,,,5084,22,,,,,5080.5,0.0
27983,0,798300,STARFRUIT,5077,31,,,,,5082,2,5084.0,31.0,,,5079.5,0.0
27984,0,798400,STARFRUIT,5078,5,5077.0,22.0,,,5084,22,,,,,5081.0,0.0
27985,0,798500,STARFRUIT,5077,25,,,,,5078,7,5082.0,3.0,5084.0,25.0,5077.5,0.0
27986,0,798600,STARFRUIT,5078,1,5077.0,29.0,,,5084,1,5085.0,29.0,,,5081.0,0.0
27987,0,798700,STARFRUIT,5080,3,5078.0,2.0,5077.0,29.0,5084,31,,,,,5082.0,0.0
27988,0,798800,STARFRUIT,5077,31,,,,,5078,10,5084.0,31.0,,,5077.5,0.0
27989,0,798900,STARFRUIT,5082,4,5078.0,1.0,5077.0,25.0,5084,25,,,,,5083.0,0.0
27990,0,799000,STARFRUIT,5076,26,,,,,5083,26,,,,,5079.5,0.0
27991,0,799100,STARFRUIT,5076,30,,,,,5081,5,5083.0,30.0,,,5078.5,0.0
27992,0,799200,STARFRUIT,5077,2,5076.0,26.0,,,5083,28,,,,,5080.0,0.0
27993,0,799300,STARFRUIT,5077,29,,,,,5084,29,,,,,5080.5,0.0
27994,0,799400,STARFRUIT,5077,27,,,,,5084,27,,,,,5080.5,0.0
27995,0,799500,STARFRUIT,5077,25,,,,,5084,25,,,,,5080.5,0.0
27996,0,799600,STARFRUIT,5082,7,5078.0,8.0,5077.0,30.0,5084,31,,,,,5083.0,0.0
27997,0,799700,STARFRUIT,5078,1,5077.0,29.0,,,5084,1,5085.0,29.0,,,5081.0,0.0
27998,0,799800,STARFRUIT,5077,20,,,,,5085,20,,,,,5081.0,0.0
27999,0,799900,STARFRUIT,5077,30,,,,,5078,1,5084.0,30.0,,,5077.5,0.0
28000,0,800000,STARFRUIT,5082,1,5077.0,30.0,,,5084,30,,,,,5083.0,0.0
28001,0,800100,STARFRUIT,5078,2,5077.0,23.0,,,5084,25,,,,,5081.0,0.0
28002,0,800200,STARFRUIT,5083,1,5078.0,4.0,5077.0,25.0,5084,25,,,,,5083.5,0.0
28003,0,800300,STARFRUIT,5077,27,,,,,5084,27,,,,,5080.5,0.0
28004,0,800400,STARFRUIT,5077,29,,,,,5082,8,5084.0,29.0,,,5079.5,0.0
28005,0,800500,STARFRUIT,5077,24,,,,,5084,24,,,,,5080.5,0.0
28006,0,800600,STARFRUIT,5077,19,,,,,5084,20,,,,,5080.5,0.0
28007,0,800700,STARFRUIT,5077,27,,,,,5084,27,,,,,5080.5,0.0
28008,0,800800,STARFRUIT,5077,24,,,,,5084,24,,,,,5080.5,0.0
28009,0,800900,STARFRUIT,5077,24,,,,,5082,5,5084.0,24.0,,,5079.5,0.0
28010,0,801000,STARFRUIT,5077,22,,,,,5083,1,5084.0,21.0,,,5080.0,0.0
28011,0,801100,STARFRUIT,5077,24,,,,,5084,24,,,,,5080.5,0.0
28012,0,801200,STARFRUIT,5077,21,,,,,5084,21,,,,,5080.5,0.0
28013,0,801300,STARFRUIT,5083,1,5078.0,1.0,5077.0,29.0,5084,30,,,,,5083.5,0.0
28014,0,801400,STARFRUIT,5077,24,,,,,5084,24,,,,,5080.5,0.0
28015,0,801500,STARFRUIT,5077,28,,,,,5084,28,,,,,5080.5,0.0
28016,0,801600,STARFRUIT,5078,7,5077.0,28.0,,,5084,28,,,,,5081.0,0.0
28017,0,801700,STARFRUIT,5078,1,5077.0,24.0,,,5084,25,,,,,5081.0,0.0
28018,0,801800,STARFRUIT,5078,1,5077.0,26.0,,,5084,1,5085.0,26.0,,,5081.0,0.0
28019,0,801900,STARFRUIT,5078,24,,,,,5083,2,5085.0,24.0,,,5080.5,0.0
28020,0,802000,STARFRUIT,5079,1,5078.0,23.0,,,5085,1,5086.0,23.0,,,5082.0,0.0
28021,0,802100,STARFRUIT,5079,20,,,,,5086,20,,,,,5082.5,0.0
28022,0,802200,STARFRUIT,5079,1,5078.0,24.0,,,5085,1,5086.0,24.0,,,5082.0,0.0
28023,0,802300,STARFRUIT,5079,27,,,,,5086,27,,,,,5082.5,0.0
28024,0,802400,STARFRUIT,5080,1,5079.0,21.0,,,5086,22,,,,,5083.0,0.0
28025,0,802500,STARFRUIT,5079,28,,,,,5086,28,,,,,5082.5,0.0
28026,0,802600,STARFRUIT,5079,23,,,,,5085,1,5086.0,22.0,,,5082.0,0.0
28027,0,802700,STARFRUIT,5083,4,5079.0,32.0,,,5086,32,,,,,5084.5,0.0
28028,0,802800,STARFRUIT,5079,21,,,,,5086,22,,,,,5082.5,0.0
28029,0,802900,STARFRUIT,5079,26,,,,,5085,1,5086.0,25.0,,,5082.0,0.0
28030,0,803000,STARFRUIT,5079,24,,,,,5086,24,,,,,5082.5,0.0
28031,0,803100,STARFRUIT,5079,25,,,,,5080,1,5084.0,3.0,5086.0,25.0,5079.5,0.0
28032,0,803200,STARFRUIT,5079,27,,,,,5086,27,,,,,5082.5,0.0
28033,0,803300,STARFRUIT,5080,3,5079.0,27.0,,,5086,27,,,,,5083.0,0.0
28034,0,803400,STARFRUIT,5079,24,,,,,5084,2,5086.0,24.0,,,5081.5,0.0
28035,0,803500,STARFRUIT,5079,21,,,,,5086,21,,,,,5082.5,0.0
28036,0,803600,STARFRUIT,5080,27,,,,,5087,27,,,,,5083.5,0.0
28037,0,803700,STARFRUIT,5080,22,,,,,5081,8,5088.0,22.0,,,5080.5,0.0
28038,0,803800,STARFRUIT,5081,30,,,,,5086,2,5088.0,30.0,,,5083.5,0.0
28039,0,803900,STARFRUIT,5082,5,5081.0,25.0,,,5088,27,,,,,5085.0,0.0
28040,0,804000,STARFRUIT,5081,32,,,,,5088,32,,,,,5084.5,0.0
28041,0,804100,STARFRUIT,5081,26,,,,,5088,26,,,,,5084.5,0.0
28042,0,804200,STARFRUIT,5082,2,5081.0,29.0,,,5088,2,5089.0,29.0,,,5085.0,0.0
28043,0,804300,STARFRUIT,5082,2,5081.0,25.0,,,5087,1,5088.0,2.0,5089.0,25.0,5084.5,0.0
28044,0,804400,STARFRUIT,5087,1,5082.0,6.0,5081.0,31.0,5088,31,,,,,5087.5,0.0
28045,0,804500,STARFRUIT,5082,1,5081.0,24.0,,,5088,1,5089.0,24.0,,,5085.0,0.0
28046,0,804600,STARFRUIT,5087,1,5082.0,29.0,,,5088,1,5089.0,28.0,,,5087.5,0.0
28047,0,804700,STARFRUIT,5082,29,,,,,5089,29,,,,,5085.5,0.0
28048,0,804800,STARFRUIT,5083,1,5082.0,25.0,,,5089,25,,,,,5086.0,0.0
28049,0,804900,STARFRUIT,5083,23,,,,,5089,1,5090.0,22.0,,,5086.0,0.0
28050,0,805000,STARFRUIT,5082,24,,,,,5083,1,5089.0,24.0,,,5082.5,0.0
28051,0,805100,STARFRUIT,5082,27,,,,,5087,3,5089.0,27.0,,,5084.5,0.0
28052,0,805200,STARFRUIT,5083,2,5082.0,20.0,,,5089,22,,,,,5086.0,0.0
28053,0,805300,STARFRUIT,5083,21,,,,,5088,4,5089.0,1.0,5090.0,20.0,5085.5,0.0
28054,0,805400,STARFRUIT,5087,1,5086.0,3.0,5082.0,21.0,5089,21,,,,,5088.0,0.0
28055,0,805500,STARFRUIT,5083,1,5082.0,21.0,,,5087,8,5089.0,22.0,,,5085.0,0.0
28056,0,805600,STARFRUIT,5082,26,,,,,5083,1,5089.0,26.0,,,5082.5,0.0
28057,0,805700,STARFRUIT,5082,20,,,,,5089,20,,,,,5085.5,0.0
28058,0,805800,STARFRUIT,5084,2,5083.0,23.0,,,5089,1,5090.0,22.0,,,5086.5,0.0
28059,0,805900,STARFRUIT,5083,26,,,,,5090,26,,,,,5086.5,0.0
28060,0,806000,STARFRUIT,5084,23,,,,,5091,23,,,,,5087.5,0.0
28061,0,806100,STARFRUIT,5085,6,5084.0,22.0,,,5091,22,,,,,5088.0,0.0
28062,0,806200,STARFRUIT,5089,1,5084.0,25.0,,,5091,25,,,,,5090.0,0.0
28063,0,806300,STARFRUIT,5084,32,,,,,5085,2,5089.0,6.0,5090.0,2.0,5084.5,0.0
28064,0,806400,STARFRUIT,5083,21,,,,,5090,21,,,,,5086.5,0.0
28065,0,806500,STARFRUIT,5083,31,,,,,5090,31,,,,,5086.5,0.0
28066,0,806600,STARFRUIT,5089,1,5084.0,8.0,5083.0,28.0,5091,28,,,,,5090.0,0.0
28067,0,806700,STARFRUIT,5084,24,,,,,5091,24,,,,,5087.5,0.0
28068,0,806800,STARFRUIT,5087,6,5085.0,3.0,5084.0,32.0,5091,32,,,,,5089.0,0.0
28069,0,806900,STARFRUIT,5089,1,5085.0,1.0,5084.0,26.0,5091,26,,,,,5090.0,0.0
28070,0,807000,STARFRUIT,5084,24,,,,,5091,24,,,,,5087.5,0.0
28071,0,807100,STARFRUIT,5084,20,,,,,5091,20,,,,,5087.5,0.0
28072,0,807200,STARFRUIT,5084,24,,,,,5091,24,,,,,5087.5,0.0
28073,0,807300,STARFRUIT,5086,1,5085.0,23.0,,,5092,23,,,,,5089.0,0.0
28074,0,807400,STARFRUIT,5086,2,5085.0,21.0,,,5092,2,5093.0,21.0,,,5089.0,0.0
28075,0,807500,STARFRUIT,5085,21,,,,,5088,3,5092.0,21.0,,,5086.5,0.0
28076,0,807600,STARFRUIT,5088,4,5085.0,29.0,,,5092,29,,,,,5090.0,0.0
28077,0,807700,STARFRUIT,5085,29,,,,,5091,1,5092.0,28.0,,,5088.0,0.0
28078,0,807800,STARFRUIT,5086,31,,,,,5093,31,,,,,5089.5,0.0
28079,0,807900,STARFRUIT,5091,1,5086.0,30.0,,,5093,30,,,,,5092.0,0.0
28080,0,808000,STARFRUIT,5085,28,,,,,5091,6,5093.0,28.0,,,5088.0,0.0
28081,0,808100,STARFRUIT,5086,1,5085.0,23.0,,,5092,24,,,,,5089.0,0.0
28082,0,808200,STARFRUIT,5085,26,,,,,5090,7,5092.0,26.0,,,5087.5,0.0
28083,0,808300,STARFRUIT,5085,25,,,,,5090,2,5092.0,25.0,,,5087.5,0.0
28084,0,808400,STARFRUIT,5088,5,5086.0,1.0,5085.0,22.0,5092,23,,,,,5090.0,0.0
28085,0,808500,STARFRUIT,5087,1,5086.0,27.0,,,5092,1,5093.0,26.0,,,5089.5,0.0
28086,0,808600,STARFRUIT,5086,28,,,,,5091,6,5093.0,28.0,,,5088.5,0.0
28087,0,808700,STARFRUIT,5087,5,5086.0,27.0,,,5093,27,,,,,5090.0,0.0
28088,0,808800,STARFRUIT,5091,1,5086.0,25.0,,,5093,25,,,,,5092.0,0.0
28089,0,808900,STARFRUIT,5086,22,,,,,5087,2,5093.0,22.0,,,5086.5,0.0
28090,0,809000,STARFRUIT,5092,1,5086.0,29.0,,,5093,29,,,,,5092.5,0.0
28091,0,809100,STARFRUIT,5086,31,,,,,5093,31,,,,,5089.5,0.0
28092,0,809200,STARFRUIT,5086,22,,,,,5093,22,,,,,5089.5,0.0
28093,0,809300,STARFRUIT,5088,2,5087.0,26.0,,,5094,26,,,,,5091.0,0.0
28094,0,809400,STARFRUIT,5088,22,,,,,5093,5,5094.0,1.0,5095.0,21.0,5090.5,0.0
28095,0,809500,STARFRUIT,5088,26,,,,,5095,26,,,,,5091.5,0.0
28096,0,809600,STARFRUIT,5089,26,,,,,5094,5,5095.0,1.0,5096.0,25.0,5091.5,0.0
28097,0,809700,STARFRUIT,5088,29,,,,,5095,29,,,,,5091.5,0.0
28098,0,809800,STARFRUIT,5088,1,5087.0,27.0,,,5094,1,5095.0,27.0,,,5091.0,0.0
28099,0,809900,STARFRUIT,5093,1,5092.0,4.0,5088.0,2.0,5094,2,5095.0,29.0,,,5093.5,0.0
28100,0,810000,STARFRUIT,5088,29,,,,,5095,29,,,,,5091.5,0.0
28101,0,810100,STARFRUIT,5088,30,,,,,5095,30,,,,,5091.5,0.0
28102,0,810200,STARFRUIT,5088,1,5087.0,27.0,,,5094,27,,,,,5091.0,0.0
28103,0,810300,STARFRUIT,5087,24,,,,,5094,24,,,,,5090.5,0.0
28104,0,810400,STARFRUIT,5087,2,5086.0,20.0,,,5093,22,,,,,5090.0,0.0
28105,0,810500,STARFRUIT,5087,28,,,,,5094,28,,,,,5090.5,0.0
28106,0,810600,STARFRUIT,5087,29,,,,,5092,1,5094.0,29.0,,,5089.5,0.0
28107,0,810700,STARFRUIT,5087,20,,,,,5094,20,,,,,5090.5,0.0
28108,0,810800,STARFRUIT,5086,25,,,,,5093,25,,,,,5089.5,0.0
28109,0,810900,STARFRUIT,5085,32,,,,,5090,6,5092.0,32.0,,,5087.5,0.0
28110,0,811000,STARFRUIT,5085,27,,,,,5092,27,,,,,5088.5,0.0
28111,0,811100,STARFRUIT,5085,28,,,,,5092,28,,,,,5088.5,0.0
28112,0,811200,STARFRUIT,5085,29,,,,,5090,4,5092.0,29.0,,,5087.5,0.0
28113,0,811300,STARFRUIT,5091,1,5085.0,24.0,,,5092,24,,,,,5091.5,0.0
28114,0,811400,STARFRUIT,5085,25,,,,,5092,25,,,,,5088.5,0.0
28115,0,811500,STARFRUIT,5085,23,,,,,5092,23,,,,,5088.5,0.0
28116,0,811600,STARFRUIT,5085,27,,,,,5091,1,5092.0,26.0,,,5088.0,0.0
28117,0,811700,STARFRUIT,5090,1,5085.0,24.0,,,5092,24,,,,,5091.0,0.0
28118,0,811800,STARFRUIT,5085,28,,,,,5091,2,5092.0,26.0,,,5088.0,0.0
28119,0,811900,STARFRUIT,5090,1,5085.0,27.0,,,5092,27,,,,,5091.0,0.0
28120,0,812000,STARFRUIT,5084,24,,,,,5091,24,,,,,5087.5,0.0
28121,0,812100,STARFRUIT,5089,7,5084.0,28.0,,,5091,28,,,,,5090.0,0.0
28122,0,812200,STARFRUIT,5084,27,,,,,5091,27,,,,,5087.5,0.0
28123,0,812300,STARFRUIT,5089,1,5084.0,1.0,5083.0,25.0,5090,26,,,,,5089.5,0.0
28124,0,812400,STARFRUIT,5083,22,,,,,5090,22,,,,,5086.5,0.0
28125,0,812500,STARFRUIT,5083,27,,,,,5090,27,,,,,5086.5,0.0
28126,0,812600,STARFRUIT,5083,31,,,,,5089,1,5090.0,30.0,,,5086.0,0.0
28127,0,812700,STARFRUIT,5084,6,5083.0,26.0,,,5090,26,,,,,5087.0,0.0
28128,0,812800,STARFRUIT,5082,23,,,,,5090,23,,,,,5086.0,0.0
28129,0,812900,STARFRUIT,5081,22,,,,,5088,22,,,,,5084.5,0.0
